Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2010 EUR;Voranschlag 2009 EUR;Rechnung 2008 EUR
'1.85100.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'85100';20;0;'SN001';'1002';      63800.00;      50900.00;      48864.40
'1.85100.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'85100';20;0;'SN001';'1002';     571500.00;     490500.00;     468225.81
'1.85100.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'85100';20;0;'SN001';'1002';      37700.00;      34600.00;      33391.91
'1.85100.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'85100';20;0;'SN001';'1002';     517200.00;     466800.00;     476278.16
'1.85100.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'85100';20;0;'SN001';'1002';      10100.00;       8400.00;       7959.82
'1.85100.522100';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'85100';20;0;'G1020';'1002';       4000.00;       4000.00;        181.14
'1.85100.522500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'85100';20;0;'G1020';'1002';          0.00;          0.00;       4459.00
'1.85100.560000';REISEGEBÜHREN;AUSGABE;'85100';20;0;'G1020';'1002';       7500.00;       7000.00;       7068.28
'1.85100.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'85100';20;0;'SN001';'1002';      89600.00;      89100.00;      90046.13
'1.85100.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'85100';20;0;'G1020';'1002';      13300.00;      13000.00;      12042.13
'1.85100.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'85100';20;0;'SN001';'1002';      68600.00;      69700.00;      69216.48
'1.85100.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'85100';20;0;'G1020';'1002';      63000.00;      70000.00;      67504.12
'1.85100.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'85100';20;0;'SN001';'1002';          0.00;          0.00;         75.00
'1.85100.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'85100';20;0;'SN001';'1002';     359200.00;     355000.00;     345140.30
'1.85100.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'85100';20;0;'SN001';'1002';     181600.00;     182200.00;     176658.64
'1.85100.580900';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'85100';20;0;'G1020';'1002';          0.00;          0.00;        200.65
'1.85100.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'85100';20;0;'SN001';'1002';     389000.00;     418100.00;     362531.87
'1.85100.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'85100';20;0;'SN001';'1002';      89400.00;      91000.00;      87037.68
'1.85100.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'85100';20;0;'G1020';'1002';          0.00;          0.00;        945.71
'1.85100.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'85100';20;0;'SN001';'1002';       2100.00;       2400.00;       1601.00
'1.85100.600000';STROM;AUSGABE;'85100';24;1;'12001';'0805';      20000.00;      25000.00;      23905.22
'1.85100.600100';STROM;AUSGABE;'85100';24;1;'G1020';'1002';     353000.00;     415000.00;     381767.56
'1.85100.601100';GAS;AUSGABE;'85100';24;1;'G1020';'1002';      20000.00;      20000.00;       4193.52
'1.85100.602000';WASSER;AUSGABE;'85100';24;1;'12101';'0805';      11000.00;      11000.00;      11094.31
'1.85100.602100';WASSER;AUSGABE;'85100';24;1;'G1020';'1002';      32000.00;      32000.00;      30999.41
'1.85100.603000';WÄRME;AUSGABE;'85100';24;1;'12001';'0805';      15000.00;      15000.00;      14606.72
'1.85100.612000';INSTANDH. VON WASSER- UND KANALISATIONSANLAGEN;AUSGABE;'85100';24;3;'G1020';'1002';     484000.00;     530000.00;     519501.08
'1.85100.613000';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'85100';24;3;'G1020';'1002';       2000.00;      10000.00;          0.00
'1.85100.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'85100';24;3;'12230';'0805';       4000.00;       4000.00;       2551.01
'1.85100.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'85100';24;3;'G1020';'1002';       3000.00;       3000.00;       2003.40
'1.85100.614200';INSTANDH. VON GEBÄUDEN;AUSGABE;'85100';24;3;'G1020';'1002';      14500.00;      20000.00;      12437.10
'1.85100.616000';INSTANDH. VON MASCHINEN U. MASCHINELLEN ANLAGEN;AUSGABE;'85100';24;3;'G1020';'1002';       5500.00;       5000.00;       2777.80
'1.85100.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'85100';24;3;'G1020';'1002';      79000.00;     105000.00;      84279.69
'1.85100.617100';INSTANDH. VON FAHRZEUGEN WB;AUSGABE;'85100';24;3;'G1020';'1002';     101500.00;      72000.00;     112904.22
'1.85100.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'85100';24;3;'G1020';'1002';      15000.00;      12000.00;      13393.98
'1.85100.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'85100';24;3;'G1020';'1002';          0.00;          0.00;       2137.38
'1.85100.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'85100';24;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.85100.618100';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'85100';24;3;'G1020';'1002';      15000.00;      40000.00;      14633.02
'1.85100.618600';INSTANDH. VON SONSTIGEN ANLAGEN WB;AUSGABE;'85100';24;3;'G1020';'1002';        100.00;        400.00;          0.00
'1.85100.619100';INSTANDH. VON SONDERANLAGEN;AUSGABE;'85100';24;3;'G1020';'1002';     390000.00;     350000.00;     387699.15
'1.85100.619200';INSTANDH. VON SONDERANLAGEN KANALRÄUMGUTANLAGE;AUSGABE;'85100';24;2;'G1020';'1002';       5000.00;       5000.00;       3523.48
'1.85100.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'85100';24;9;'G1020';'1002';       1500.00;       1000.00;       1444.57
'1.85100.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'85100';24;9;'G1020';'1002';       2500.00;       3000.00;       3405.10
'1.85100.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'85100';24;9;'G1020';'1002';       1000.00;       1000.00;       1234.91
'1.85100.630000';POSTDIENSTE;AUSGABE;'85100';24;1;'MD002';'MDPA';       2400.00;       2800.00;       2357.13
'1.85100.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'85100';24;1;'G1020';'1002';       2000.00;       3000.00;       1185.06
'1.85100.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'85100';24;1;'G1020';'1002';      21500.00;      24000.00;      21156.30
'1.85100.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'85100';24;1;'MD002';'MDPA';        400.00;        600.00;        474.40
'1.85100.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'85100';24;1;'GMDI0';'MDIM';          0.00;          0.00;      13813.36
'1.85100.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'85100';25;8;'SN021';'SN21';    1038600.00;    2230800.00;    2254239.33
'1.85100.670000';VERSICHERUNGEN;AUSGABE;'85100';24;8;'12101';'0805';      44000.00;      44000.00;      41504.75
'1.85100.670100';VERSICHERUNGEN;AUSGABE;'85100';24;8;'G1020';'1002';      46000.00;      40000.00;          0.00
'1.85100.690000';SCHADENSFÄLLE;AUSGABE;'85100';24;8;'08690';'DI00';          0.00;          0.00;       1486.49
'1.85100.700000';MIETZINSE;AUSGABE;'85100';24;8;'12101';'0805';       3800.00;       3800.00;       3738.72
'1.85100.700100';MIETZINSE;AUSGABE;'85100';24;8;'G1020';'1002';       3500.00;       5000.00;       3491.85
'1.85100.700400';MIETZINSE KOPIERER;AUSGABE;'85100';24;9;'G1020';'1002';       8700.00;       1000.00;       2028.82
'1.85100.700700';MIETZINSE KÜNDIGUNGSVERZICHT;AUSGABE;'85100';24;8;'12020';'0805';     195000.00;     200000.00;     133771.08
'1.85100.701100';PACHTZINSE;AUSGABE;'85100';24;9;'G1020';'1002';       2500.00;       3000.00;       2065.35
'1.85100.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'85100';24;8;'12101';'0805';       6100.00;       6100.00;       8371.06
'1.85100.710050';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'85100';24;8;'SN028';'SN28';     170300.00;      55700.00;      68359.20
'1.85100.710200';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'85100';24;8;'G1020';'1002';       3000.00;       1000.00;       1491.24
'1.85100.720009';KOSTENBEITRÄGE (KOSTENERSÄTZE) FÜR LEISTUNGEN VERWALTUNGSKOSTENBEITRAG;AUSGABE;'85100';24;8;'';'0800';    5853100.00;    5700000.00;    5509669.00
'1.85100.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'85100';24;9;'G1020';'1002';       9000.00;       9000.00;      13154.84
'1.85100.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN KLÄRSCHLAMMENTSORGUNG;AUSGABE;'85100';24;8;'G1020';'1002';    4240000.00;    4200000.00;    4007676.77
'1.85100.728210';ENTGELTE FÜR SONSTIGE LEISTUNGEN KANALRÄUMGUT;AUSGABE;'85100';24;8;'G1020';'1002';      12000.00;      15000.00;      10066.43
'1.85100.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'85100';24;8;'G1020';'1002';      90000.00;     120000.00;     109456.15
'1.85100.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'85100';24;9;'G1020';'1002';      19000.00;      17000.00;      14374.65
'1.85100.728320';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV-SCHULUNGEN;AUSGABE;'85100';24;9;'G1020';'1002';       2500.00;          0.00;          0.00
'1.85100.728330';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'85100';24;9;'G1020';'1002';       6500.00;       6700.00;       6595.00
'1.85100.728410';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'85100';24;8;'G1020';'1002';       2000.00;       4000.00;       1206.68
'1.85100.728500';ENTGELTE FÜR SONSTIGE LEISTUNGEN MARKETING;AUSGABE;'85100';24;9;'G1020';'1002';       1500.00;       2000.00;          0.00
'1.85100.728600';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'85100';24;9;'G1020';'1002';          0.00;        500.00;        727.00
'1.85100.728990';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV;AUSGABE;'85100';24;8;'GMDI0';'MDIM';          0.00;          0.00;      22754.77
'1.85100.760000';PENSIONEN UND SONSTIGE RUHEBEZÜGE (EINSCHL.DG-BEIT;AUSGABE;'85100';21;8;'01105';'0100';    3542700.00;    3531600.00;    3402379.14
'1.85100.760300';PENSIONEN UND SONSTIGE RUHEBEZÜGE (EINSCHL.DG-BEIT;AUSGABE;'85100';21;8;'01105';'0100';      84400.00;      77200.00;      72702.58
'1.85100.769000';GEWINNENTN.D.GEM.V.UNTERNEHMUNGEN U.MARKTBEST.BETR;AUSGABE;'85100';28;9;'';'0800';   17517800.00;   16581900.00;   16735673.30
'1.85300.010000';GEBÄUDE UMSTELLUNG AUF FERNWÄRME;AUSGABE;'85300';40;3;'21100';'2100';          0.00;          0.00;          0.00
'1.85300.020020';MASCHINEN UND MASCHINELLE ANLAGEN;AUSGABE;'85300';41;2;'21101';'2100';       3000.00;       3000.00;          0.00
'1.85300.042000';AMTSAUSSTATTUNG;AUSGABE;'85300';41;3;'G0210';'2100';       9500.00;      20300.00;        417.48
'1.85300.042009';AMTSAUSSTATTUNG A 8/5W;AUSGABE;'85300';41;3;'G0210';'2100';        200.00;        200.00;          0.00
'1.85300.042990';AMTSAUSSTATTUNG;AUSGABE;'85300';41;3;'GMDI0';'MDIM';          0.00;          0.00;       7620.00
'1.85300.043020';BETRIEBSAUSSTATTUNG;AUSGABE;'85300';41;2;'21101';'2100';       8000.00;       3000.00;       7687.65
'1.85300.043110';BETRIEBSAUSSTATTUNG;AUSGABE;'85300';41;2;'21101';'2100';       1000.00;       1500.00;          0.00
'1.85300.043120';BETRIEBSAUSSTATTUNG;AUSGABE;'85300';41;2;'21101';'2100';      15000.00;      18000.00;       5436.43
'1.85300.043220';BETRIEBSAUSSTATTUNG;AUSGABE;'85300';41;2;'21101';'2100';        400.00;        400.00;          0.00
'1.85300.298002';RÜCKLAGEN ZUFÜHRUNG MRG-INSTANDHALTUNGSRÜCKLAGE;AUSGABE;'85300';61;8;'';'0800';          0.00;          0.00;     225268.15
'1.85300.298202';RÜCKLAGEN ZUFÜHRUNG MRG-WASCHMASCHINENRÜCKLAGE;AUSGABE;'85300';61;8;'';'0800';          0.00;          0.00;       3682.69
'1.85300.341000';INVESTITIONSDARLEHEN VON LÄNDERN, LANDESFONDS U. -;AUSGABE;'85300';64;8;'SN021';'SN21';    1370300.00;    1161100.00;     710706.58
'1.85300.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'85300';65;8;'SN021';'SN21';    2526000.00;    2551900.00;    3012559.46
'1.85300.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85300';23;1;'G0210';'2100';       2500.00;       1600.00;       3289.32
'1.85300.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85300';23;1;'12230';'0805';       1000.00;       1000.00;          0.00
'1.85300.400200';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85300';23;1;'21101';'2100';       3000.00;       3000.00;       1777.76
'1.85300.400220';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85300';23;1;'21101';'2100';        500.00;        700.00;          0.00
'1.85300.400310';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85300';23;1;'21101';'2100';       4000.00;       4000.00;          0.00
'1.85300.400320';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85300';23;1;'21101';'2100';      20000.00;      20000.00;      12503.54
'1.85300.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'85300';23;1;'GMDI0';'MDIM';          0.00;          0.00;       1118.80
'1.85300.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'85300';23;1;'12230';'0805';          0.00;       1000.00;        124.58
'1.85300.403200';HANDELSWAREN;AUSGABE;'85300';23;8;'21101';'2100';        300.00;        400.00;        250.00
'1.85300.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'85300';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.85300.424000';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'85300';23;1;'21101';'2100';        100.00;        300.00;          0.00
'1.85300.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'85300';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.85300.428120';FERTIG BEZOGENE TEILE;AUSGABE;'85300';23;1;'21101';'2100';       1700.00;       1700.00;       1293.39
'1.85300.428550';FERTIG BEZOGENE TEILE;AUSGABE;'85300';23;1;'12230';'0805';       1000.00;       1000.00;          0.00
'1.85300.452200';TREIBSTOFFE;AUSGABE;'85300';23;9;'21101';'2100';        400.00;        400.00;        343.45
'1.85300.453000';SCHMIER- UND SCHLEIFMITTEL;AUSGABE;'85300';23;1;'21101';'2100';        100.00;        100.00;          3.17
'1.85300.454000';REINIGUNGSMITTEL;AUSGABE;'85300';23;1;'G0210';'2100';        500.00;        100.00;        842.34
'1.85300.454200';REINIGUNGSMITTEL;AUSGABE;'85300';23;9;'21101';'2100';          0.00;          0.00;         36.60
'1.85300.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'85300';23;1;'G0210';'2100';       3000.00;       2600.00;       3248.81
'1.85300.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'85300';23;1;'G0210';'2100';       2000.00;       2200.00;       2788.90
'1.85300.457000';DRUCKWERKE;AUSGABE;'85300';23;1;'G0210';'2100';       2000.00;       1900.00;       2081.33
'1.85300.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'85300';23;1;'G0210';'2100';       3000.00;       1500.00;       3830.19
'1.85300.457100';DRUCKWERKE;AUSGABE;'85300';23;1;'G0210';'2100';        100.00;        300.00;          0.00
'1.85300.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'85300';23;1;'G0210';'2100';        100.00;        100.00;        114.00
'1.85300.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'85300';23;1;'G0210';'2100';        300.00;        200.00;        275.44
'1.85300.459120';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'85300';23;1;'21101';'2100';       1500.00;       1500.00;          0.00
'1.85300.459200';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'85300';23;1;'21101';'2100';       7000.00;      10000.00;       5598.94
'1.85300.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'85300';20;0;'SN001';'2100';     925200.00;     844000.00;     870419.86
'1.85300.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'85300';20;0;'SN001';'2100';      24000.00;      24500.00;      23397.29
'1.85300.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'85300';20;0;'SN001';'2100';      16700.00;      26400.00;      25112.50
'1.85300.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'85300';20;0;'SN001';'2100';     343100.00;     390600.00;     305275.62
'1.85300.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'85300';20;0;'SN001';'2100';       6300.00;       9000.00;       7806.41
'1.85300.522500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'85300';20;0;'G0210';'2100';       1000.00;          0.00;       1200.50
'1.85300.560000';REISEGEBÜHREN;AUSGABE;'85300';20;0;'G0210';'2100';        300.00;        300.00;         22.14
'1.85300.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'85300';20;0;'SN001';'2100';      16300.00;      19800.00;      18275.60
'1.85300.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'85300';20;0;'G0210';'2100';       4000.00;          0.00;       9961.00
'1.85300.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'85300';20;0;'SN001';'2100';      36700.00;      37700.00;      34751.47
'1.85300.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'85300';20;0;'G0210';'2100';       4000.00;       7000.00;          0.00
'1.85300.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'85300';20;0;'SN001';'2100';          0.00;        200.00;         75.00
'1.85300.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'85300';20;0;'SN001';'2100';      13200.00;      16200.00;      14585.75
'1.85300.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'85300';20;0;'SN001';'2100';      61600.00;      60000.00;      58616.04
'1.85300.580200';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'85300';20;0;'21101';'2100';      28000.00;      26000.00;      29513.10
'1.85300.580900';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'85300';20;0;'G0210';'2100';          0.00;          0.00;         54.02
'1.85300.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'85300';20;0;'SN001';'2100';     114500.00;     155100.00;     116262.49
'1.85300.581200';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'85300';20;0;'21101';'2100';     115000.00;     105000.00;     123979.97
'1.85300.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'85300';20;0;'SN001';'2100';      32800.00;      32200.00;      31538.71
'1.85300.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'85300';20;0;'G0210';'2100';        200.00;          0.00;        254.63
'1.85300.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'85300';20;0;'SN001';'2100';       1900.00;       1400.00;       1024.10
'1.85300.600000';STROM;AUSGABE;'85300';24;1;'12001';'0805';       5000.00;       5000.00;       4065.11
'1.85300.600120';STROM;AUSGABE;'85300';24;1;'21101';'2100';        800.00;        800.00;          0.00
'1.85300.600200';STROM BETRIEBSKOSTEN;AUSGABE;'85300';24;1;'21101';'2100';      45500.00;      45000.00;      45891.06
'1.85300.600210';STROM LIFTE;AUSGABE;'85300';24;1;'21101';'2100';        500.00;          0.00;          0.00
'1.85300.600300';STROM BETRIEBSKOSTEN;AUSGABE;'85300';24;1;'21101';'2100';       2000.00;       2000.00;       1631.11
'1.85300.601120';GAS;AUSGABE;'85300';24;1;'21101';'2100';        400.00;        500.00;        351.85
'1.85300.601200';GAS;AUSGABE;'85300';24;1;'21101';'2100';        100.00;        500.00;         70.59
'1.85300.602000';WASSER;AUSGABE;'85300';24;1;'12101';'0805';        300.00;        300.00;        270.78
'1.85300.602200';WASSER BETRIEBSKOSTEN;AUSGABE;'85300';24;1;'21101';'2100';     420000.00;     405000.00;     419451.34
'1.85300.603000';WÄRME;AUSGABE;'85300';24;1;'12001';'0805';       4000.00;       4000.00;       3583.55
'1.85300.603100';WÄRME;AUSGABE;'85300';24;8;'21101';'2100';      20000.00;      20000.00;      19690.25
'1.85300.603200';WÄRME BETRIEBSKOSTEN;AUSGABE;'85300';24;8;'21101';'2100';      15000.00;      15000.00;      21335.45
'1.85300.610000';INSTANDH. VON GRUND UND BODEN;AUSGABE;'85300';24;3;'21101';'2100';      22000.00;      18000.00;      21674.30
'1.85300.610020';INSTANDH. VON GRUND UND BODEN;AUSGABE;'85300';24;2;'21101';'2100';       4000.00;       3000.00;       3345.00
'1.85300.613020';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'85300';24;2;'21101';'2100';       6000.00;       3000.00;       6094.00
'1.85300.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'85300';24;3;'12230';'0805';       4000.00;       4000.00;          0.00
'1.85300.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'85300';24;3;'G0210';'2100';        600.00;        600.00;        566.47
'1.85300.614100';INSTANDH. VON GEBÄUDEN BFI-PROJEKT;AUSGABE;'85300';24;3;'G0210';'2100';     103600.00;     103600.00;     117338.50
'1.85300.614109';INSTANDH. VON GEBÄUDEN A8/5W;AUSGABE;'85300';24;3;'12230';'0805';       1000.00;       1000.00;        674.30
'1.85300.614120';INSTANDH. VON GEBÄUDEN;AUSGABE;'85300';24;2;'21101';'2100';    1913000.00;    1603000.00;    1579909.69
'1.85300.614200';INSTANDH. VON GEBÄUDEN;AUSGABE;'85300';24;2;'21101';'2100';        800.00;       1500.00;        137.70
'1.85300.614300';INSTANDH. VON GEBÄUDEN LIFTANLAGEN;AUSGABE;'85300';24;2;'21101';'2100';      57000.00;      38000.00;      58704.71
'1.85300.614310';INSTANDH. VON GEBÄUDEN LIFTE;AUSGABE;'85300';24;2;'21101';'2100';       2000.00;          0.00;          0.00
